resp_id,submitted_date,question_no,question_type,question,answer,answer_duration_sec
R20,2026-07-22,10,객관식,"한국의 K-BBQ, 카페, 쇼핑, 관광지 등을 추천받을 때, 외국인의 시각에서 작성한 리뷰나 추천을 원하시나요?",어느 정도 원한다,20
R20,2026-07-22,11,객관식,다음 중 가장 추천 정보가 필요한 카테고리는 무엇인가요?,"한식당 (한우, 삼겹살, 찌개 등)",11
R20,2026-07-22,12,객관식,GLOU의 다음 기능 중 가장 유용할 것 같은 기능은 무엇인가요? (1순위),"국적별 신뢰 리뷰 지도 (같은 나라 사람들의 리뷰로 맛집, 카페, 뷰티숍 찾기)",19
R20,2026-07-22,13,객관식,위 기능들 중 2번째로 유용할 것 같은 기능은 무엇인가요?,K-Beauty 피부타입 추천 (본인의 피부타입에 맞는 K-뷰티 제품 추천),40
R20,2026-07-22,14,객관식,"GLOU에서 개인화된 AI 추천, 광고 없는 서비스 등 프리미엄 기능을 이용한다면, 월 구독료로 얼마까지 지불할 의향이 있으신가요?",무료로만 사용하고 싶다,22
R20,2026-07-22,15,객관식,GLOU에서 지역 앰배서더 또는 리뷰어로 활동하며 현지 정보를 공유할 의향이 있으신가요?,잘 모르겠다,16
R20,2026-07-22,16,객관식,앰배서더·리뷰어 활동 시 어떤 인센티브를 가장 선호하시나요?,현금 보상,9
R20,2026-07-22,17,객관식,당신은 현재 한국에 얼마나 오래 체류하고 계신가요?,1년 이상,5
R20,2026-07-22,18,객관식,한국에 체류하는 주된 목적은 무엇인가요?,출장/일,4
R20,2026-07-22,19,객관식,한국어 수준은 어느 정도 되시나요?,"고급 수준 (비즈니스 대화, 문서 이해)",15
R20,2026-07-22,20,객관식,GLOU 베타 서비스에 참여하실 의향이 있으신가요?,어느 정도 참여할 의향이 있다,8
R20,2026-07-22,21,주관식,"한국 생활 중 가장 어려웠던 점이나 필요했던 정보가 무엇인가요? 언제, 어떤 상황에서 겪었는지 구체적인 경험을 이야기해 주시고, 그때 어떻게 해결했는지도 함께 말씀해 주세요.",Before I came Korea I couldn't order anything from Coupang so I asked my friend who already lives here,18
R20,2026-07-22,22,주관식,GLOU에서 개선되었으면 하는 기능이나 콘텐츠가 있다면 자유롭게 제안해 주세요. 왜 그 기능이 필요하다고 느꼈는지 본인의 경험과 함께 말씀해 주세요.,I actually don't care about people from my hometown or not. Just want to find authentic western food. Not Koreanized some fusion foods,51
R20,2026-07-22,23,주관식,"베타 서비스 안내를 받고 싶다면 인스타그램 계정 또는 이메일을 남겨주세요. (선택사항이며, 베타 서비스 안내 목적으로만 사용됩니다.)",'@jallae__,47
R20,2026-07-22,24,주관식,귀하의 국적은 어디인가요?,Azerbaijan,8
R20,2026-07-22,25,주관식,기타 하고 싶은 말씀이 있으시면 작성해주세요.,Good luck!,7
R21,2026-07-24,1,객관식,귀하의 국적은 어디인가요?,기타 아시아,8
R21,2026-07-24,2,객관식,귀하의 성별은 무엇인가요?,남성,3
R21,2026-07-24,3,객관식,귀하의 연령대는 어떻게 되시나요?,20대,3
R21,2026-07-24,4,객관식,"한국 블로그나 유튜브에서 식당, 카페, 뷰티 제품 정보를 찾을 때, 해당 리뷰나 추천이 얼마나 신뢰할 수 있다고 생각하시나요?",어느 정도 신뢰한다,9
R21,2026-07-24,5,객관식,한국 블로그나 유튜브의 콘텐츠 중에서 광고인지 솔직한 리뷰인지 구분하기가 얼마나 어렵나요?,어느 정도 구분된다,11
R21,2026-07-24,6,객관식,다음 중 한국 생활 중 이용하려다 어려움을 겪은 앱·서비스는 무엇인가요? (해당하는 것 모두 선택),어려움을 겪지 않았다,21
R21,2026-07-24,7,객관식,생활앱 이용 시 가장 큰 장벽은 무엇이었나요?,복잡한 한국어 인터페이스,9
R21,2026-07-24,8,객관식,자신과 같은 국가 출신 사람들이 남긴 리뷰와 추천이 있다면 도움이 될 것 같으신가요?,매우 도움이 될 것 같다,10
R21,2026-07-24,9,객관식,"K-뷰티 제품을 선택할 때, 당신의 피부타입(건성, 지성, 복합성 등)과 비슷한 외국인의 리뷰와 추천이 있다면 얼마나 유용할까요?",매우 유용할 것 같다,9
R21,2026-07-24,10,객관식,"한국의 K-BBQ, 카페, 쇼핑, 관광지 등을 추천받을 때, 외국인의 시각에서 작성한 리뷰나 추천을 원하시나요?",매우 원한다,9
R21,2026-07-24,11,객관식,다음 중 가장 추천 정보가 필요한 카테고리는 무엇인가요?,"한식당 (한우, 삼겹살, 찌개 등)",9
R21,2026-07-24,12,객관식,GLOU의 다음 기능 중 가장 유용할 것 같은 기능은 무엇인가요? (1순위),"국적별 신뢰 리뷰 지도 (같은 나라 사람들의 리뷰로 맛집, 카페, 뷰티숍 찾기)",19
R21,2026-07-24,13,객관식,위 기능들 중 2번째로 유용할 것 같은 기능은 무엇인가요?,Ask GLOU AI (AI 챗봇으로 한국 생활 정보 및 추천 받기),11
R21,2026-07-24,14,객관식,"GLOU에서 개인화된 AI 추천, 광고 없는 서비스 등 프리미엄 기능을 이용한다면, 월 구독료로 얼마까지 지불할 의향이 있으신가요?",무료로만 사용하고 싶다,7
R21,2026-07-24,15,객관식,GLOU에서 지역 앰배서더 또는 리뷰어로 활동하며 현지 정보를 공유할 의향이 있으신가요?,잘 모르겠다,10
R21,2026-07-24,16,객관식,앰배서더·리뷰어 활동 시 어떤 인센티브를 가장 선호하시나요?,현금 보상,19
R21,2026-07-24,17,객관식,당신은 현재 한국에 얼마나 오래 체류하고 계신가요?,6개월 - 1년,6
R21,2026-07-24,18,객관식,한국에 체류하는 주된 목적은 무엇인가요?,유학,4
R21,2026-07-24,19,객관식,한국어 수준은 어느 정도 되시나요?,"초급 수준 (기본 문장 이해, 간단한 대화)",5
R21,2026-07-24,20,객관식,GLOU 베타 서비스에 참여하실 의향이 있으신가요?,잘 모르겠다,9
R21,2026-07-24,21,주관식,"한국 생활 중 가장 어려웠던 점이나 필요했던 정보가 무엇인가요? 언제, 어떤 상황에서 겪었는지 구체적인 경험을 이야기해 주시고, 그때 어떻게 해결했는지도 함께 말씀해 주세요.","As a Muslim, the problem I face is finding halal food.",22
R21,2026-07-24,22,주관식,GLOU에서 개선되었으면 하는 기능이나 콘텐츠가 있다면 자유롭게 제안해 주세요. 왜 그 기능이 필요하다고 느꼈는지 본인의 경험과 함께 말씀해 주세요.,hope this app will have some sections that show halal recommendation.,23
R21,2026-07-24,23,주관식,"베타 서비스 안내를 받고 싶다면 인스타그램 계정 또는 이메일을 남겨주세요. (선택사항이며, 베타 서비스 안내 목적으로만 사용됩니다.)",'-,39
R21,2026-07-24,24,주관식,귀하의 국적은 어디인가요?,Indonesia,5
R21,2026-07-24,25,주관식,기타 하고 싶은 말씀이 있으시면 작성해주세요.,'-,9
R22,2026-07-24,1,객관식,귀하의 국적은 어디인가요?,그 외 국가,3
R22,2026-07-24,2,객관식,귀하의 성별은 무엇인가요?,여성,4
R22,2026-07-24,3,객관식,귀하의 연령대는 어떻게 되시나요?,20대,2
R22,2026-07-24,4,객관식,"한국 블로그나 유튜브에서 식당, 카페, 뷰티 제품 정보를 찾을 때, 해당 리뷰나 추천이 얼마나 신뢰할 수 있다고 생각하시나요?",어느 정도 신뢰한다,10
R22,2026-07-24,5,객관식,한국 블로그나 유튜브의 콘텐츠 중에서 광고인지 솔직한 리뷰인지 구분하기가 얼마나 어렵나요?,어느 정도 구분된다,10
R22,2026-07-24,6,객관식,다음 중 한국 생활 중 이용하려다 어려움을 겪은 앱·서비스는 무엇인가요? (해당하는 것 모두 선택),"배달앱 (배민, 쿠팡이츠 등)",9
R22,2026-07-24,7,객관식,생활앱 이용 시 가장 큰 장벽은 무엇이었나요?,복잡한 한국어 인터페이스,16
R22,2026-07-24,8,객관식,자신과 같은 국가 출신 사람들이 남긴 리뷰와 추천이 있다면 도움이 될 것 같으신가요?,어느 정도 도움이 될 것 같다,12
R22,2026-07-24,9,객관식,"K-뷰티 제품을 선택할 때, 당신의 피부타입(건성, 지성, 복합성 등)과 비슷한 외국인의 리뷰와 추천이 있다면 얼마나 유용할까요?",보통이다,15
R22,2026-07-24,10,객관식,"한국의 K-BBQ, 카페, 쇼핑, 관광지 등을 추천받을 때, 외국인의 시각에서 작성한 리뷰나 추천을 원하시나요?",매우 원한다,19
R22,2026-07-24,11,객관식,다음 중 가장 추천 정보가 필요한 카테고리는 무엇인가요?,"관광지/문화체험 (박물관, 전시회 등)",7
R22,2026-07-24,12,객관식,GLOU의 다음 기능 중 가장 유용할 것 같은 기능은 무엇인가요? (1순위),Ask GLOU AI (AI 챗봇으로 한국 생활 정보 및 추천 받기),26
R22,2026-07-24,13,객관식,위 기능들 중 2번째로 유용할 것 같은 기능은 무엇인가요?,GLOU Mate 동행 매칭 (비슷한 관심사의 외국인과 함께 한국 경험 공유),15
R22,2026-07-24,14,객관식,"GLOU에서 개인화된 AI 추천, 광고 없는 서비스 등 프리미엄 기능을 이용한다면, 월 구독료로 얼마까지 지불할 의향이 있으신가요?","월 3,000원 - 5,000원",27
R22,2026-07-24,15,객관식,GLOU에서 지역 앰배서더 또는 리뷰어로 활동하며 현지 정보를 공유할 의향이 있으신가요?,어느 정도 참여할 의향이 있다,6
R22,2026-07-24,16,객관식,앰배서더·리뷰어 활동 시 어떤 인센티브를 가장 선호하시나요?,"경험 이벤트 초대 (신제품 런칭, 투어 등)",13
R22,2026-07-24,17,객관식,당신은 현재 한국에 얼마나 오래 체류하고 계신가요?,1년 이상,5
R22,2026-07-24,18,객관식,한국에 체류하는 주된 목적은 무엇인가요?,유학,5
R22,2026-07-24,19,객관식,한국어 수준은 어느 정도 되시나요?,"기초 수준 (간단한 인사, 숫자 등)",5
R22,2026-07-24,20,객관식,GLOU 베타 서비스에 참여하실 의향이 있으신가요?,어느 정도 참여할 의향이 있다,6
R22,2026-07-24,21,주관식,"한국 생활 중 가장 어려웠던 점이나 필요했던 정보가 무엇인가요? 언제, 어떤 상황에서 겪었는지 구체적인 경험을 이야기해 주시고, 그때 어떻게 해결했는지도 함께 말씀해 주세요.",In fact I think the biggest issue for as for a person who doesn’t speak Korean very well is solving my questions in government organizations. For example when I had to change my address at immigration it was hard to explain my particular case and do what I was supposed to do. I know if I could speak the language better it wouldn’t be that hard. The only think I did to resolve it was using a Google Translate,13
R22,2026-07-24,22,주관식,GLOU에서 개선되었으면 하는 기능이나 콘텐츠가 있다면 자유롭게 제안해 주세요. 왜 그 기능이 필요하다고 느꼈는지 본인의 경험과 함께 말씀해 주세요.,It would be nice if there was a chat with AI where I could easily translate everything and support a conversation with a person. And especially if the translation was correct and narrow enough,122
R22,2026-07-24,23,주관식,"베타 서비스 안내를 받고 싶다면 인스타그램 계정 또는 이메일을 남겨주세요. (선택사항이며, 베타 서비스 안내 목적으로만 사용됩니다.)",'@altar_lyubvi,70
R22,2026-07-24,24,주관식,귀하의 국적은 어디인가요?,Kazakhstan,20
R22,2026-07-24,25,주관식,기타 하고 싶은 말씀이 있으시면 작성해주세요.,I don’t think there’s something I would like to add😅,7
R23,2026-07-25,1,객관식,귀하의 국적은 어디인가요?,기타 아시아,3
R23,2026-07-25,2,객관식,귀하의 성별은 무엇인가요?,여성,4
R23,2026-07-25,3,객관식,귀하의 연령대는 어떻게 되시나요?,20대,3
R23,2026-07-25,4,객관식,"한국 블로그나 유튜브에서 식당, 카페, 뷰티 제품 정보를 찾을 때, 해당 리뷰나 추천이 얼마나 신뢰할 수 있다고 생각하시나요?",어느 정도 신뢰한다,16
R23,2026-07-25,5,객관식,한국 블로그나 유튜브의 콘텐츠 중에서 광고인지 솔직한 리뷰인지 구분하기가 얼마나 어렵나요?,어느 정도 구분된다,10
R23,2026-07-25,6,객관식,다음 중 한국 생활 중 이용하려다 어려움을 겪은 앱·서비스는 무엇인가요? (해당하는 것 모두 선택),"공공 서비스 앱 (행정, 세금 등)",10
R23,2026-07-25,6,객관식,다음 중 한국 생활 중 이용하려다 어려움을 겪은 앱·서비스는 무엇인가요? (해당하는 것 모두 선택),"은행앱 (계좌 개설, 송금 등)",0
R23,2026-07-25,7,객관식,생활앱 이용 시 가장 큰 장벽은 무엇이었나요?,"본인인증(공인인증서, 생체인증 등) 불가",13
R23,2026-07-25,8,객관식,자신과 같은 국가 출신 사람들이 남긴 리뷰와 추천이 있다면 도움이 될 것 같으신가요?,어느 정도 도움이 될 것 같다,20
R23,2026-07-25,9,객관식,"K-뷰티 제품을 선택할 때, 당신의 피부타입(건성, 지성, 복합성 등)과 비슷한 외국인의 리뷰와 추천이 있다면 얼마나 유용할까요?",어느 정도 유용할 것 같다,13
R23,2026-07-25,10,객관식,"한국의 K-BBQ, 카페, 쇼핑, 관광지 등을 추천받을 때, 외국인의 시각에서 작성한 리뷰나 추천을 원하시나요?",어느 정도 원한다,15
R23,2026-07-25,11,객관식,다음 중 가장 추천 정보가 필요한 카테고리는 무엇인가요?,모두 동등하게 필요하다,6
R23,2026-07-25,12,객관식,GLOU의 다음 기능 중 가장 유용할 것 같은 기능은 무엇인가요? (1순위),GLOU Mate 동행 매칭 (비슷한 관심사의 외국인과 함께 한국 경험 공유),22
R23,2026-07-25,13,객관식,위 기능들 중 2번째로 유용할 것 같은 기능은 무엇인가요?,GLOU Mate 동행 매칭 (비슷한 관심사의 외국인과 함께 한국 경험 공유),4
R23,2026-07-25,14,객관식,"GLOU에서 개인화된 AI 추천, 광고 없는 서비스 등 프리미엄 기능을 이용한다면, 월 구독료로 얼마까지 지불할 의향이 있으신가요?",무료로만 사용하고 싶다,6
R23,2026-07-25,15,객관식,GLOU에서 지역 앰배서더 또는 리뷰어로 활동하며 현지 정보를 공유할 의향이 있으신가요?,잘 모르겠다,9
R23,2026-07-25,16,객관식,앰배서더·리뷰어 활동 시 어떤 인센티브를 가장 선호하시나요?,한국 브랜드 상품 제공,11
R23,2026-07-25,17,객관식,당신은 현재 한국에 얼마나 오래 체류하고 계신가요?,1년 이상,11
R23,2026-07-25,18,객관식,한국에 체류하는 주된 목적은 무엇인가요?,유학,3
R23,2026-07-25,19,객관식,한국어 수준은 어느 정도 되시나요?,중급 수준 (일상 대화 가능),11
R23,2026-07-25,20,객관식,GLOU 베타 서비스에 참여하실 의향이 있으신가요?,어느 정도 참여할 의향이 있다,13
R23,2026-07-25,21,주관식,"한국 생활 중 가장 어려웠던 점이나 필요했던 정보가 무엇인가요? 언제, 어떤 상황에서 겪었는지 구체적인 경험을 이야기해 주시고, 그때 어떻게 해결했는지도 함께 말씀해 주세요.",When I have to deal with visa related process. It’s complicated and the website is hard to use so I normally call the call center to ask for information,45
R23,2026-07-25,22,주관식,GLOU에서 개선되었으면 하는 기능이나 콘텐츠가 있다면 자유롭게 제안해 주세요. 왜 그 기능이 필요하다고 느꼈는지 본인의 경험과 함께 말씀해 주세요.,I like to have a information sheet for the visa things in Korea because it is so difficult right now,196
R23,2026-07-25,23,주관식,"베타 서비스 안내를 받고 싶다면 인스타그램 계정 또는 이메일을 남겨주세요. (선택사항이며, 베타 서비스 안내 목적으로만 사용됩니다.)",'-,79
R23,2026-07-25,24,주관식,귀하의 국적은 어디인가요?,Thai,5
R23,2026-07-25,25,주관식,기타 하고 싶은 말씀이 있으시면 작성해주세요.,Thank you for your attention to improve foreigners lives in Korea,13
R24,2026-07-25,1,객관식,귀하의 국적은 어디인가요?,중국,1
R24,2026-07-25,2,객관식,귀하의 성별은 무엇인가요?,여성,1
R24,2026-07-25,3,객관식,귀하의 연령대는 어떻게 되시나요?,30대,1
R24,2026-07-25,4,객관식,"한국 블로그나 유튜브에서 식당, 카페, 뷰티 제품 정보를 찾을 때, 해당 리뷰나 추천이 얼마나 신뢰할 수 있다고 생각하시나요?",어느 정도 신뢰한다,1
R24,2026-07-25,5,객관식,한국 블로그나 유튜브의 콘텐츠 중에서 광고인지 솔직한 리뷰인지 구분하기가 얼마나 어렵나요?,매우 쉽게 구분된다,1
R24,2026-07-25,6,객관식,다음 중 한국 생활 중 이용하려다 어려움을 겪은 앱·서비스는 무엇인가요? (해당하는 것 모두 선택),"은행앱 (계좌 개설, 송금 등)",1
R24,2026-07-25,6,객관식,다음 중 한국 생활 중 이용하려다 어려움을 겪은 앱·서비스는 무엇인가요? (해당하는 것 모두 선택),"배달앱 (배민, 쿠팡이츠 등)",0
R24,2026-07-25,7,객관식,생활앱 이용 시 가장 큰 장벽은 무엇이었나요?,여러 장벽이 복합적으로 작용했다,2
R24,2026-07-25,8,객관식,자신과 같은 국가 출신 사람들이 남긴 리뷰와 추천이 있다면 도움이 될 것 같으신가요?,어느 정도 도움이 될 것 같다,7
R24,2026-07-25,9,객관식,"K-뷰티 제품을 선택할 때, 당신의 피부타입(건성, 지성, 복합성 등)과 비슷한 외국인의 리뷰와 추천이 있다면 얼마나 유용할까요?",어느 정도 유용할 것 같다,1
R24,2026-07-25,10,객관식,"한국의 K-BBQ, 카페, 쇼핑, 관광지 등을 추천받을 때, 외국인의 시각에서 작성한 리뷰나 추천을 원하시나요?",어느 정도 원한다,1
R24,2026-07-25,11,객관식,다음 중 가장 추천 정보가 필요한 카테고리는 무엇인가요?,"카페 (커피숍, 디저트 카페)",1
R24,2026-07-25,12,객관식,GLOU의 다음 기능 중 가장 유용할 것 같은 기능은 무엇인가요? (1순위),Ask GLOU AI (AI 챗봇으로 한국 생활 정보 및 추천 받기),1
R24,2026-07-25,13,객관식,위 기능들 중 2번째로 유용할 것 같은 기능은 무엇인가요?,"국적별 신뢰 리뷰 지도 (같은 나라 사람들의 리뷰로 맛집, 카페, 뷰티숍 찾기)",1
R24,2026-07-25,14,객관식,"GLOU에서 개인화된 AI 추천, 광고 없는 서비스 등 프리미엄 기능을 이용한다면, 월 구독료로 얼마까지 지불할 의향이 있으신가요?","월 3,000원 - 5,000원",1
R24,2026-07-25,15,객관식,GLOU에서 지역 앰배서더 또는 리뷰어로 활동하며 현지 정보를 공유할 의향이 있으신가요?,어느 정도 참여할 의향이 있다,2
R24,2026-07-25,16,객관식,앰배서더·리뷰어 활동 시 어떤 인센티브를 가장 선호하시나요?,포인트 적립 (앱 내 사용),1
R24,2026-07-25,17,객관식,당신은 현재 한국에 얼마나 오래 체류하고 계신가요?,1년 이상,1
R24,2026-07-25,18,객관식,한국에 체류하는 주된 목적은 무엇인가요?,유학,3
R24,2026-07-25,19,객관식,한국어 수준은 어느 정도 되시나요?,"고급 수준 (비즈니스 대화, 문서 이해)",5
R24,2026-07-25,20,객관식,GLOU 베타 서비스에 참여하실 의향이 있으신가요?,어느 정도 참여할 의향이 있다,1
R24,2026-07-25,21,주관식,"한국 생활 중 가장 어려웠던 점이나 필요했던 정보가 무엇인가요? 언제, 어떤 상황에서 겪었는지 구체적인 경험을 이야기해 주시고, 그때 어떻게 해결했는지도 함께 말씀해 주세요.",还是租房子方面的问题，我觉得住房是有很大的问题，怕自己遇到诈骗。,18
R24,2026-07-25,22,주관식,GLOU에서 개선되었으면 하는 기능이나 콘텐츠가 있다면 자유롭게 제안해 주세요. 왜 그 기능이 필요하다고 느꼈는지 본인의 경험과 함께 말씀해 주세요.,嗯，没有什么需要改进的。,9
R24,2026-07-25,23,주관식,"베타 서비스 안내를 받고 싶다면 인스타그램 계정 또는 이메일을 남겨주세요. (선택사항이며, 베타 서비스 안내 목적으로만 사용됩니다.)",好的，谢谢。,8
R24,2026-07-25,24,주관식,귀하의 국적은 어디인가요?,中国,5
R24,2026-07-25,25,주관식,기타 하고 싶은 말씀이 있으시면 작성해주세요.,没有，谢谢。,6
R25,2026-07-25,1,객관식,귀하의 국적은 어디인가요?,중국,1
R25,2026-07-25,2,객관식,귀하의 성별은 무엇인가요?,남성,1
R25,2026-07-25,3,객관식,귀하의 연령대는 어떻게 되시나요?,20대,1
R25,2026-07-25,4,객관식,"한국 블로그나 유튜브에서 식당, 카페, 뷰티 제품 정보를 찾을 때, 해당 리뷰나 추천이 얼마나 신뢰할 수 있다고 생각하시나요?",어느 정도 신뢰한다,3
R25,2026-07-25,5,객관식,한국 블로그나 유튜브의 콘텐츠 중에서 광고인지 솔직한 리뷰인지 구분하기가 얼마나 어렵나요?,판단하기 어렵다,10
R25,2026-07-25,6,객관식,다음 중 한국 생활 중 이용하려다 어려움을 겪은 앱·서비스는 무엇인가요? (해당하는 것 모두 선택),"배달앱 (배민, 쿠팡이츠 등)",47
R25,2026-07-25,7,객관식,생활앱 이용 시 가장 큰 장벽은 무엇이었나요?,"본인인증(공인인증서, 생체인증 등) 불가",5
R25,2026-07-25,8,객관식,자신과 같은 국가 출신 사람들이 남긴 리뷰와 추천이 있다면 도움이 될 것 같으신가요?,매우 도움이 될 것 같다,37
R25,2026-07-25,9,객관식,"K-뷰티 제품을 선택할 때, 당신의 피부타입(건성, 지성, 복합성 등)과 비슷한 외국인의 리뷰와 추천이 있다면 얼마나 유용할까요?",어느 정도 유용할 것 같다,7
R25,2026-07-25,10,객관식,"한국의 K-BBQ, 카페, 쇼핑, 관광지 등을 추천받을 때, 외국인의 시각에서 작성한 리뷰나 추천을 원하시나요?",매우 원한다,3
R25,2026-07-25,11,객관식,다음 중 가장 추천 정보가 필요한 카테고리는 무엇인가요?,"관광지/문화체험 (박물관, 전시회 등)",2
R25,2026-07-25,12,객관식,GLOU의 다음 기능 중 가장 유용할 것 같은 기능은 무엇인가요? (1순위),"국적별 신뢰 리뷰 지도 (같은 나라 사람들의 리뷰로 맛집, 카페, 뷰티숍 찾기)",8
R25,2026-07-25,13,객관식,위 기능들 중 2번째로 유용할 것 같은 기능은 무엇인가요?,GLOU Mate 동행 매칭 (비슷한 관심사의 외국인과 함께 한국 경험 공유),23
R25,2026-07-25,14,객관식,"GLOU에서 개인화된 AI 추천, 광고 없는 서비스 등 프리미엄 기능을 이용한다면, 월 구독료로 얼마까지 지불할 의향이 있으신가요?",무료로만 사용하고 싶다,3
R25,2026-07-25,15,객관식,GLOU에서 지역 앰배서더 또는 리뷰어로 활동하며 현지 정보를 공유할 의향이 있으신가요?,매우 참여하고 싶다,8
R25,2026-07-25,16,객관식,앰배서더·리뷰어 활동 시 어떤 인센티브를 가장 선호하시나요?,현금 보상,3
R25,2026-07-25,17,객관식,당신은 현재 한국에 얼마나 오래 체류하고 계신가요?,1년 이상,3
R25,2026-07-25,18,객관식,한국에 체류하는 주된 목적은 무엇인가요?,유학,1
R25,2026-07-25,19,객관식,한국어 수준은 어느 정도 되시나요?,"고급 수준 (비즈니스 대화, 문서 이해)",4
R25,2026-07-25,20,객관식,GLOU 베타 서비스에 참여하실 의향이 있으신가요?,어느 정도 참여할 의향이 있다,3
R25,2026-07-25,21,주관식,"한국 생활 중 가장 어려웠던 점이나 필요했던 정보가 무엇인가요? 언제, 어떤 상황에서 겪었는지 구체적인 경험을 이야기해 주시고, 그때 어떻게 해결했는지도 함께 말씀해 주세요.",和官方有关的信息吧，外国人租房现在都需要转入申告和地址变更，2025年6月，在韩国租房，但是又面临放假回国，怕来不及转入申告，就在网上搜相关内容，获取信息，最后打了1345电话和直接去居民中心问，得到了解决。,63
R25,2026-07-25,22,주관식,GLOU에서 개선되었으면 하는 기능이나 콘텐츠가 있다면 자유롭게 제안해 주세요. 왜 그 기능이 필요하다고 느꼈는지 본인의 경험과 함께 말씀해 주세요.,好的,242
R25,2026-07-25,23,주관식,"베타 서비스 안내를 받고 싶다면 인스타그램 계정 또는 이메일을 남겨주세요. (선택사항이며, 베타 서비스 안내 목적으로만 사용됩니다.)",Instagram : Yey_995,15
R25,2026-07-25,24,주관식,귀하의 국적은 어디인가요?,中国,11
R25,2026-07-25,25,주관식,기타 하고 싶은 말씀이 있으시면 작성해주세요.,无,10
